"Voltage (V) Run #1","Light Intensity (% of scale max) Run #1","Relative Intensity Run #1"
-0.138,0.0,0.02
-0.138,0.0,0.02
-0.137,0.0,0.02
-0.133,0.0,0.02
-0.134,0.0,0.02
-0.133,0.0,0.02
-0.133,0.0,0.02
-0.133,0.0,0.02
-0.133,0.0,0.02
-0.132,0.0,0.02
-0.132,0.0,0.02
-0.132,0.0,0.02
-0.132,0.0,0.02
-0.131,0.0,0.02
-0.129,0.0,0.02
-0.128,0.0,0.02
-0.129,0.0,0.02
-0.129,0.0,0.02
-0.129,0.0,0.02
-0.130,0.0,0.02
-0.126,0.0,0.02
-0.126,0.0,0.02
-0.125,0.0,0.02
-0.125,0.0,0.02
-0.125,0.0,0.02
-0.125,0.0,0.02
-0.123,0.0,0.02
-0.121,0.0,0.02
-0.121,0.0,0.02
-0.121,0.0,0.02
-0.122,0.0,0.02
-0.121,0.0,0.02
-0.121,0.0,0.02
-0.119,0.0,0.02
-0.118,0.0,0.02
-0.118,0.0,0.02
-0.117,0.0,0.02
-0.117,0.0,0.02
-0.118,0.0,0.02
-0.118,0.0,0.02
-0.118,0.0,0.02
-0.118,0.0,0.02
-0.118,0.0,0.02
-0.118,0.0,0.02
-0.118,0.0,0.02
-0.116,0.0,0.02
-0.114,0.0,0.02
-0.114,0.0,0.02
-0.114,0.0,0.02
-0.114,0.0,0.02
-0.114,0.0,0.02
-0.114,0.0,0.02
-0.112,0.0,0.02
-0.111,0.0,0.02
-0.111,0.0,0.02
-0.111,0.0,0.02
-0.111,0.0,0.02
-0.111,0.0,0.02
-0.111,0.0,0.02
-0.111,0.0,0.02
-0.111,0.0,0.02
-0.111,0.0,0.02
-0.111,0.0,0.02
-0.111,0.0,0.02
-0.111,0.0,0.02
-0.109,0.0,0.02
-0.107,0.0,0.02
-0.106,0.0,0.02
-0.107,0.0,0.02
-0.107,0.0,0.02
-0.107,0.0,0.02
-0.105,0.0,0.02
-0.105,0.0,0.02
-0.105,0.0,0.02
-0.105,0.0,0.02
-0.104,0.0,0.02
-0.105,0.0,0.02
-0.104,0.0,0.02
-0.100,0.0,0.02
-0.100,0.0,0.02
-0.101,0.0,0.02
-0.100,0.0,0.02
-0.100,0.0,0.02
-0.099,0.0,0.02
-0.096,0.0,0.02
-0.096,0.0,0.02
-0.096,0.0,0.02
-0.096,0.0,0.02
-0.096,0.0,0.02
-0.096,0.0,0.02
-0.096,0.0,0.02
-0.095,0.0,0.02
-0.095,0.0,0.02
-0.095,0.0,0.02
-0.095,0.0,0.02
-0.095,0.0,0.02
-0.093,0.0,0.02
-0.093,0.0,0.02
-0.092,0.0,0.02
-0.091,0.0,0.02
-0.091,0.0,0.02
-0.091,0.0,0.02
-0.091,0.0,0.02
-0.089,0.0,0.02
-0.089,0.0,0.02
-0.089,0.0,0.02
-0.090,0.0,0.02
-0.089,0.0,0.02
-0.089,0.0,0.02
-0.087,0.0,0.02
-0.087,0.0,0.02
-0.086,0.0,0.02
-0.086,0.0,0.02
-0.087,0.0,0.02
-0.087,0.0,0.02
-0.086,0.0,0.02
-0.083,0.0,0.02
-0.081,0.0,0.02
-0.081,0.0,0.02
-0.083,0.0,0.02
-0.083,0.0,0.02
-0.081,0.0,0.02
-0.080,0.0,0.02
-0.080,0.0,0.02
-0.079,0.0,0.02
-0.079,0.0,0.02
-0.079,0.0,0.02
-0.079,0.0,0.02
-0.076,0.0,0.02
-0.076,0.0,0.02
-0.077,0.0,0.02
-0.077,0.0,0.02
-0.077,0.0,0.02
-0.076,0.0,0.02
-0.074,0.0,0.02
-0.074,0.0,0.02
-0.073,0.0,0.02
-0.072,0.0,0.02
-0.072,0.0,0.02
-0.071,0.0,0.02
-0.068,0.0,0.02
-0.068,0.0,0.02
-0.069,0.0,0.02
-0.069,0.0,0.02
-0.069,0.0,0.02
-0.067,0.0,0.02
-0.067,0.0,0.02
-0.067,0.0,0.02
-0.067,0.0,0.02
-0.067,0.0,0.02
-0.067,0.0,0.02
-0.065,0.0,0.02
-0.063,0.0,0.02
-0.063,0.0,0.02
-0.063,0.0,0.02
-0.063,0.0,0.02
-0.063,0.0,0.02
-0.063,0.0,0.02
-0.063,0.0,0.02
-0.061,0.0,0.02
-0.061,0.0,0.02
-0.061,0.0,0.02
-0.061,0.0,0.02
-0.060,0.0,0.02
-0.060,0.0,0.02
-0.059,0.0,0.02
-0.059,0.0,0.02
-0.059,0.0,0.02
-0.059,0.0,0.02
-0.059,0.0,0.02
-0.059,0.0,0.02
-0.056,0.0,0.02
-0.056,0.0,0.02
-0.056,0.0,0.02
-0.055,0.0,0.02
-0.056,0.0,0.02
-0.056,0.0,0.02
-0.055,0.0,0.02
-0.053,0.0,0.02
-0.053,0.0,0.02
-0.053,0.0,0.02
-0.053,0.0,0.02
-0.053,0.0,0.02
-0.053,0.0,0.02
-0.053,0.0,0.02
-0.052,0.0,0.02
-0.052,0.0,0.02
-0.052,0.0,0.02
-0.052,0.0,0.02
-0.052,0.0,0.02
-0.053,0.0,0.02
-0.053,0.0,0.02
-0.053,0.0,0.02
-0.052,0.0,0.02
-0.052,0.0,0.02
-0.052,0.0,0.02
-0.052,0.0,0.02
-0.052,0.0,0.02
-0.050,0.0,0.02
-0.050,0.0,0.03
-0.050,0.0,0.02
-0.050,0.0,0.02
-0.049,0.0,0.02
-0.050,0.0,0.02
-0.050,0.0,0.02
-0.050,0.0,0.02
-0.050,0.0,0.02
-0.050,0.0,0.02
-0.050,0.0,0.02
-0.050,0.0,0.02
-0.050,0.0,0.02
-0.050,0.0,0.02
-0.050,0.0,0.02
-0.050,0.0,0.02
-0.049,0.0,0.02
-0.046,0.0,0.02
-0.047,0.0,0.02
-0.046,0.0,0.02
-0.046,0.0,0.02
-0.046,0.0,0.02
-0.046,0.0,0.02
-0.046,0.0,0.02
-0.046,0.0,0.02
-0.044,0.0,0.02
-0.042,0.0,0.02
-0.042,0.0,0.02
-0.042,0.0,0.02
-0.042,0.0,0.02
-0.043,0.0,0.02
-0.042,0.0,0.02
-0.041,0.0,0.02
-0.042,0.0,0.02
-0.038,0.0,0.02
-0.037,0.0,0.02
-0.037,0.0,0.02
-0.037,0.0,0.02
-0.037,0.0,0.02
-0.037,0.0,0.02
-0.037,0.0,0.02
-0.037,0.0,0.02
-0.037,0.0,0.02
-0.037,0.0,0.02
-0.037,0.0,0.02
-0.038,0.0,0.02
-0.037,0.0,0.02
-0.038,0.0,0.02
-0.037,0.0,0.03
-0.037,0.0,0.02
-0.037,0.0,0.02
-0.035,0.0,0.02
-0.033,0.0,0.02
-0.034,0.0,0.02
-0.033,0.0,0.02
-0.034,0.0,0.02
-0.034,0.0,0.02
-0.034,0.0,0.02
-0.034,0.0,0.02
-0.033,0.0,0.03
-0.033,0.0,0.02
-0.031,0.0,0.02
-0.030,0.0,0.02
-0.030,0.0,0.02
-0.030,0.0,0.02
-0.030,0.0,0.02
-0.030,0.0,0.02
-0.030,0.0,0.02
-0.030,0.0,0.02
-0.031,0.0,0.02
-0.029,0.0,0.02
-0.028,0.0,0.02
-0.028,0.0,0.02
-0.028,0.0,0.02
-0.028,0.0,0.02
-0.028,0.0,0.02
-0.028,0.0,0.02
-0.028,0.0,0.02
-0.028,0.0,0.03
-0.028,0.0,0.02
-0.025,0.0,0.03
-0.024,0.0,0.02
-0.024,0.0,0.02
-0.023,0.0,0.02
-0.023,0.0,0.03
-0.023,0.0,0.03
-0.024,0.0,0.03
-0.024,0.0,0.03
-0.021,0.0,0.03
-0.021,0.0,0.03
-0.019,0.0,0.02
-0.018,0.0,0.03
-0.018,0.0,0.02
-0.018,0.0,0.02
-0.017,0.0,0.03
-0.017,0.0,0.02
-0.016,0.0,0.02
-0.016,0.0,0.02
-0.013,0.0,0.02
-0.012,0.0,0.02
-0.012,0.0,0.02
-0.012,0.0,0.02
-0.012,0.0,0.02
-0.011,0.0,0.02
-0.012,0.0,0.02
-0.012,0.0,0.02
-0.010,0.0,0.02
-0.008,0.0,0.02
-0.008,0.0,0.02
-0.007,0.0,0.02
-0.008,0.0,0.02
-0.008,0.0,0.02
-0.008,0.0,0.02
-0.008,0.0,0.02
-0.008,0.0,0.02
-0.005,0.0,0.03
-0.004,0.0,0.02
-0.003,0.0,0.02
-0.003,0.0,0.02
-0.003,0.0,0.02
-0.003,0.0,0.03
-0.003,0.0,0.02
-0.003,0.0,0.02
-0.003,0.0,0.02
-9.368E-4,0.0,0.02
-4.684E-4,0.0,0.02
-9.368E-4,0.0,0.02
-9.368E-4,0.0,0.02
-4.684E-4,0.0,0.02
-9.368E-4,0.0,0.02
-9.368E-4,0.0,0.02
0.000,0.0,0.02
0.003,0.0,0.02
0.006,0.0,0.02
0.007,0.0,0.02
0.007,0.0,0.02
0.007,0.0,0.03
0.007,0.0,0.02
0.007,0.0,0.02
0.007,0.0,0.02
0.007,0.0,0.02
0.007,0.0,0.02
0.007,0.0,0.02
0.007,0.0,0.03
0.007,0.0,0.02
0.007,0.0,0.02
0.007,0.0,0.02
0.009,0.0,0.03
0.010,0.0,0.03
0.010,0.0,0.02
0.010,0.0,0.02
0.010,0.0,0.03
0.010,0.0,0.03
0.010,0.0,0.02
0.011,0.0,0.03
0.012,0.0,0.03
0.015,0.0,0.03
0.017,0.0,0.02
0.018,0.0,0.03
0.016,0.0,0.02
0.017,0.0,0.03
0.017,0.0,0.03
0.017,0.0,0.03
0.017,0.0,0.02
0.018,0.0,0.03
0.018,0.0,0.03
0.017,0.0,0.03
0.017,0.0,0.03
0.017,0.0,0.03
0.017,0.0,0.03
0.017,0.0,0.03
0.016,0.0,0.03
0.017,0.0,0.03
0.019,0.0,0.03
0.023,0.0,0.03
0.025,0.0,0.03
0.025,0.0,0.03
0.025,0.0,0.03
0.024,0.0,0.03
0.024,0.0,0.03
0.024,0.0,0.03
0.028,0.0,0.03
0.029,0.0,0.03
0.029,0.0,0.03
0.029,0.0,0.03
0.029,0.0,0.03
0.030,0.0,0.03
0.030,0.0,0.03
0.030,0.0,0.03
0.032,0.0,0.03
0.033,0.0,0.03
0.032,0.0,0.02
0.032,0.0,0.02
0.032,0.0,0.03
0.033,0.0,0.02
0.032,0.0,0.02
0.035,0.0,0.02
0.037,0.0,0.02
0.038,0.0,0.02
0.037,0.0,0.02
0.038,0.0,0.02
0.038,0.0,0.02
0.038,0.0,0.02
0.039,0.0,0.02
0.039,0.0,0.02
0.039,0.0,0.02
0.039,0.0,0.02
0.039,0.0,0.02
0.039,0.0,0.02
0.040,0.0,0.02
0.043,0.0,0.02
0.043,0.0,0.02
0.044,0.0,0.02
0.043,0.0,0.02
0.044,0.0,0.02
0.044,0.0,0.02
0.044,0.0,0.02
0.045,0.0,0.02
0.048,0.0,0.02
0.048,0.0,0.03
0.048,0.0,0.02
0.048,0.0,0.02
0.048,0.0,0.02
0.048,0.0,0.02
0.050,0.0,0.02
0.052,0.0,0.02
0.053,0.0,0.02
0.053,0.0,0.02
0.052,0.0,0.02
0.053,0.0,0.02
0.053,0.0,0.02
0.054,0.0,0.02
0.054,0.0,0.02
0.054,0.0,0.02
0.054,0.0,0.02
0.054,0.0,0.02
0.054,0.0,0.02
0.054,0.0,0.02
0.057,0.0,0.02
0.058,0.0,0.02
0.058,0.0,0.02
0.058,0.0,0.02
0.058,0.0,0.02
0.058,0.0,0.02
0.058,0.0,0.02
0.058,0.0,0.02
0.059,0.0,0.02
0.061,0.0,0.02
0.061,0.0,0.02
0.061,0.0,0.02
0.062,0.0,0.02
0.061,0.0,0.03
0.062,0.0,0.02
0.061,0.0,0.02
0.061,0.0,0.02
0.061,0.0,0.02
0.062,0.0,0.02
0.061,0.0,0.02
0.061,0.0,0.02
0.061,0.0,0.02
0.061,0.0,0.02
0.061,0.0,0.02
0.062,0.0,0.02
0.062,0.0,0.03
0.062,0.0,0.02
0.062,0.0,0.02
0.061,0.0,0.03
0.061,0.0,0.03
0.062,0.0,0.02
0.062,0.0,0.02
0.062,0.0,0.02
0.061,0.0,0.02
0.062,0.0,0.02
0.062,0.0,0.02
0.062,0.0,0.02
0.063,0.0,0.02
0.063,0.0,0.02
0.063,0.0,0.02
0.063,0.0,0.02
0.064,0.0,0.02
0.066,0.0,0.02
0.066,0.0,0.02
0.066,0.0,0.02
0.066,0.0,0.02
0.067,0.0,0.02
0.068,0.0,0.02
0.069,0.0,0.02
0.069,0.0,0.02
0.068,0.0,0.02
0.069,0.0,0.02
0.069,0.0,0.02
0.069,0.0,0.02
0.069,0.0,0.02
0.069,0.0,0.02
0.071,0.0,0.02
0.073,0.0,0.02
0.072,0.0,0.02
0.072,0.0,0.02
0.072,0.0,0.02
0.073,0.0,0.02
0.076,0.0,0.02
0.076,0.0,0.02
0.075,0.0,0.02
0.075,0.0,0.02
0.075,0.0,0.02
0.076,0.0,0.02
0.077,0.0,0.02
0.080,0.0,0.02
0.080,0.0,0.02
0.081,0.0,0.02
0.080,0.0,0.02
0.080,0.0,0.02
0.080,0.0,0.02
0.080,0.0,0.02
0.081,0.0,0.02
0.082,0.0,0.02
0.084,0.0,0.02
0.084,0.0,0.02
0.084,0.0,0.02
0.084,0.0,0.02
0.084,0.0,0.02
0.084,0.0,0.02
0.084,0.0,0.02
0.084,0.0,0.02
0.086,0.0,0.02
0.088,0.0,0.02
0.088,0.0,0.02
0.089,0.0,0.02
0.089,0.0,0.02
0.088,0.0,0.02
0.088,0.0,0.02
0.088,0.0,0.02
0.088,0.0,0.02
0.090,0.0,0.02
0.091,0.0,0.02
0.092,0.0,0.02
0.094,0.0,0.02
0.094,0.0,0.02
0.094,0.0,0.02
0.095,0.0,0.02
0.094,0.0,0.02
0.094,0.0,0.02
0.095,0.0,0.02
0.097,0.0,0.02
0.098,0.0,0.02
0.098,0.0,0.02
0.097,0.0,0.02
0.097,0.0,0.02
0.100,0.0,0.02
0.102,0.0,0.02
0.102,0.0,0.02
0.101,0.0,0.02
0.101,0.0,0.02
0.102,0.0,0.02
0.104,0.0,0.02
0.104,0.0,0.02
0.104,0.0,0.02
0.104,0.0,0.02
0.104,0.0,0.02
0.104,0.0,0.02
0.104,0.0,0.02
0.104,0.0,0.02
0.105,0.0,0.02
0.106,0.0,0.02
0.106,0.0,0.02
0.105,0.0,0.02
0.104,0.0,0.02
0.105,0.0,0.02
0.106,0.0,0.02
0.107,0.0,0.02
0.108,0.0,0.02
0.109,0.0,0.02
0.109,0.0,0.02
0.109,0.0,0.02
0.108,0.0,0.02
0.108,0.0,0.02
0.109,0.0,0.02
0.108,0.0,0.02
0.108,0.0,0.02
0.109,0.0,0.02
0.108,0.0,0.02
0.111,0.0,0.02
0.113,0.0,0.02
0.112,0.0,0.02
0.113,0.0,0.02
0.113,0.0,0.02
0.112,0.0,0.02
0.114,0.0,0.02
0.118,0.0,0.02
0.117,0.0,0.02
0.117,0.0,0.02
0.118,0.0,0.02
0.121,0.0,0.02
0.121,0.0,0.02
0.121,0.0,0.02
0.121,0.0,0.02
0.121,0.0,0.02
0.124,0.0,0.02
0.125,0.0,0.02
0.125,0.0,0.02
0.124,0.0,0.02
0.127,0.0,0.02
0.129,0.0,0.02
0.128,0.0,0.02
0.128,0.0,0.02
0.131,0.0,0.02
0.131,0.0,0.02
0.131,0.0,0.02
0.132,0.0,0.02
0.134,0.0,0.02
0.134,0.0,0.02
0.134,0.0,0.02
0.135,0.0,0.02
0.139,0.0,0.02
0.138,0.0,0.02
0.139,0.0,0.02
0.140,0.0,0.02
0.142,0.0,0.02
0.142,0.0,0.02
0.143,0.0,0.02
0.147,0.0,0.02
0.146,0.0,0.02
0.146,0.0,0.02
0.147,0.0,0.02
0.150,0.0,0.02
0.150,0.0,0.02
0.150,0.0,0.02
0.151,0.0,0.02
0.153,0.0,0.02
0.154,0.0,0.02
0.154,0.0,0.02
0.154,0.0,0.02
0.154,0.0,0.02
0.156,0.0,0.02
0.157,0.0,0.02
0.157,0.0,0.02
0.157,0.0,0.02
0.158,0.0,0.02
0.161,0.0,0.02
0.162,0.0,0.02
0.162,0.0,0.02
0.161,0.0,0.02
0.161,0.0,0.02
0.165,0.0,0.02
0.166,0.0,0.02
0.166,0.0,0.02
0.167,0.0,0.02
0.170,0.0,0.02
0.171,0.0,0.02
0.171,0.0,0.02
0.172,0.0,0.02
0.172,0.0,0.02
0.176,0.0,0.03
0.176,0.0,0.02
0.176,0.0,0.02
0.178,0.0,0.02
0.179,0.0,0.02
0.179,0.0,0.02
0.178,0.0,0.02
0.180,0.0,0.02
0.183,0.0,0.02
0.182,0.0,0.02
0.182,0.0,0.02
0.185,0.0,0.02
0.185,0.0,0.02
0.185,0.0,0.02
0.186,0.0,0.02
0.189,0.0,0.02
0.189,0.0,0.02
0.189,0.0,0.02
0.189,0.0,0.02
0.188,0.0,0.02
0.189,0.0,0.02
0.189,0.0,0.02
0.190,0.0,0.02
0.192,0.0,0.03
0.192,0.0,0.02
0.192,0.0,0.02
0.194,0.0,0.02
0.196,0.0,0.02
0.196,0.0,0.02
0.196,0.0,0.02
0.195,0.0,0.02
0.196,0.0,0.02
0.199,0.0,0.02
0.200,0.0,0.02
0.199,0.0,0.02
0.198,0.0,0.02
0.199,0.0,0.02
0.202,0.0,0.02
0.203,0.0,0.02
0.203,0.0,0.02
0.204,0.0,0.02
0.203,0.0,0.02
0.205,0.0,0.02
0.207,0.0,0.02
0.207,0.0,0.02
0.207,0.0,0.02
0.211,0.0,0.02
0.211,0.0,0.03
0.210,0.0,0.02
0.211,0.0,0.02
0.214,0.0,0.02
0.214,0.0,0.03
0.214,0.0,0.02
0.214,0.0,0.02
0.214,0.0,0.03
0.214,0.0,0.03
0.214,0.0,0.02
0.215,0.0,0.03
0.215,0.0,0.02
0.216,0.0,0.02
0.216,0.0,0.02
0.217,0.0,0.02
0.216,0.0,0.02
0.218,0.0,0.02
0.221,0.0,0.02
0.221,0.0,0.02
0.224,0.0,0.02
0.225,0.0,0.02
0.225,0.0,0.02
0.227,0.0,0.02
0.229,0.0,0.02
0.229,0.0,0.03
0.229,0.0,0.02
0.232,0.0,0.02
0.233,0.0,0.02
0.234,0.0,0.02
0.235,0.0,0.02
0.234,0.0,0.02
0.234,0.0,0.03
0.236,0.0,0.02
0.237,0.0,0.02
0.237,0.0,0.02
0.237,0.0,0.02
0.237,0.0,0.03
0.237,0.0,0.02
0.236,0.0,0.02
0.237,0.0,0.02
0.240,0.0,0.02
0.240,0.0,0.02
0.240,0.0,0.02
0.240,0.0,0.02
0.239,0.0,0.02
0.240,0.0,0.02
0.244,0.0,0.02
0.244,0.0,0.02
0.244,0.0,0.02
0.245,0.0,0.02
0.247,0.0,0.02
0.248,0.0,0.02
0.248,0.0,0.02
0.248,0.0,0.02
0.247,0.0,0.03
0.249,0.0,0.03
0.251,0.0,0.03
0.251,0.0,0.03
0.252,0.0,0.03
0.253,0.0,0.03
0.254,0.0,0.03
0.254,0.0,0.03
0.253,0.0,0.03
0.256,0.0,0.03
0.257,0.0,0.03
0.258,0.0,0.03
0.260,0.0,0.02
0.260,0.0,0.03
0.261,0.0,0.02
0.264,0.0,0.02
0.265,0.0,0.02
0.266,0.0,0.02
0.268,0.0,0.03
0.268,0.0,0.02
0.269,0.0,0.03
0.272,0.0,0.03
0.272,0.0,0.02
0.273,0.0,0.03
0.275,0.0,0.03
0.276,0.0,0.02
0.276,0.0,0.03
0.277,0.0,0.02
0.277,0.0,0.03
0.277,0.0,0.02
0.279,0.0,0.03
0.279,0.0,0.02
0.278,0.0,0.03
0.280,0.0,0.02
0.282,0.0,0.03
0.282,0.0,0.02
0.282,0.0,0.03
0.283,0.0,0.02
0.283,0.0,0.03
0.285,0.0,0.03
0.287,0.0,0.03
0.286,0.0,0.03
0.287,0.0,0.02
0.289,0.0,0.02
0.290,0.0,0.03
0.290,0.0,0.03
0.291,0.0,0.03
0.291,0.0,0.02
0.290,0.0,0.03
0.292,0.0,0.03
0.294,0.0,0.03
0.294,0.0,0.03
0.294,0.0,0.03
0.294,0.0,0.03
0.294,0.0,0.03
0.297,0.0,0.03
0.298,0.0,0.02
0.298,0.0,0.03
0.298,0.0,0.03
0.299,0.0,0.02
0.301,0.0,0.02
0.302,0.0,0.03
0.302,0.0,0.03
0.303,0.0,0.02
0.305,0.0,0.03
0.306,0.0,0.02
0.306,0.0,0.02
0.309,0.0,0.02
0.309,0.0,0.02
0.310,0.0,0.03
0.312,0.0,0.02
0.312,0.0,0.02
0.312,0.0,0.02
0.314,0.0,0.03
0.315,0.0,0.02
0.319,0.0,0.02
0.320,0.0,0.03
0.320,0.0,0.02
0.319,0.0,0.02
0.320,0.0,0.03
0.320,0.0,0.03
0.322,0.0,0.03
0.322,0.0,0.02
0.324,0.0,0.02
0.324,0.0,0.02
0.323,0.0,0.03
0.324,0.0,0.02
0.325,0.0,0.03
0.325,0.0,0.02
0.327,0.0,0.02
0.327,0.0,0.03
0.327,0.0,0.02
0.328,0.0,0.02
0.330,0.0,0.02
0.332,0.0,0.02
0.332,0.0,0.02
0.332,0.0,0.03
0.333,0.0,0.02
0.333,0.0,0.02
0.334,0.0,0.03
0.336,0.0,0.02
0.336,0.0,0.02
0.337,0.0,0.02
0.337,0.0,0.03
0.338,0.0,0.02
0.339,0.0,0.02
0.341,0.0,0.03
0.341,0.0,0.03
0.344,0.0,0.02
0.344,0.0,0.03
0.346,0.0,0.03
0.348,0.0,0.02
0.348,0.0,0.02
0.350,0.0,0.02
0.351,0.0,0.02
0.354,0.0,0.02
0.355,0.0,0.02
0.356,0.0,0.02
0.359,0.0,0.03
0.360,0.0,0.03
0.363,0.0,0.03
0.364,0.0,0.03
0.364,0.0,0.03
0.366,0.0,0.03
0.368,0.0,0.03
0.368,0.0,0.03
0.369,0.0,0.02
0.370,0.0,0.03
0.371,0.0,0.03
0.371,0.0,0.03
0.371,0.0,0.03
0.371,0.0,0.03
0.373,0.0,0.03
0.374,0.0,0.03
0.373,0.0,0.03
0.375,0.0,0.03
0.376,0.0,0.03
0.377,0.0,0.03
0.377,0.0,0.03
0.378,0.0,0.03
0.378,0.0,0.03
0.378,0.0,0.03
0.378,0.0,0.03
0.380,0.0,0.03
0.381,0.0,0.03
0.380,0.0,0.03
0.382,0.0,0.02
0.384,0.0,0.03
0.384,0.0,0.02
0.385,0.0,0.03
0.386,0.0,0.03
0.388,0.0,0.03
0.389,0.0,0.03
0.391,0.0,0.03
0.392,0.0,0.03
0.392,0.0,0.03
0.393,0.0,0.03
0.393,0.0,0.03
0.395,0.0,0.03
0.396,0.0,0.03
0.396,0.0,0.03
0.398,0.0,0.03
0.399,0.0,0.03
0.400,0.0,0.03
0.401,0.0,0.03
0.403,0.0,0.03
0.404,0.0,0.03
0.405,0.0,0.03
0.406,0.0,0.03
0.406,0.0,0.03
0.406,0.0,0.03
0.407,0.0,0.02
0.409,0.0,0.03
0.409,0.0,0.03
0.410,0.0,0.03
0.412,0.0,0.03
0.414,0.0,0.03
0.414,0.0,0.02
0.415,0.0,0.03
0.418,0.0,0.02
0.418,0.0,0.02
0.418,0.0,0.03
0.419,0.0,0.03
0.420,0.0,0.03
0.420,0.0,0.03
0.420,0.0,0.03
0.421,0.0,0.03
0.421,0.0,0.03
0.421,0.0,0.03
0.422,0.0,0.03
0.424,0.0,0.03
0.425,0.0,0.03
0.427,0.0,0.03
0.428,0.0,0.03
0.428,0.0,0.03
0.429,0.0,0.03
0.430,0.0,0.03
0.431,0.0,0.03
0.432,0.0,0.02
0.433,0.0,0.02
0.435,0.0,0.02
0.435,0.0,0.02
0.438,0.0,0.02
0.439,0.0,0.02
0.440,0.0,0.02
0.443,0.0,0.02
0.443,0.0,0.02
0.445,0.0,0.02
0.446,0.0,0.02
0.446,0.0,0.02
0.448,0.0,0.02
0.450,0.0,0.02
0.450,0.0,0.02
0.450,0.0,0.02
0.452,0.0,0.02
0.453,0.0,0.02
0.453,0.0,0.02
0.454,0.0,0.02
0.456,0.0,0.02
0.456,0.0,0.02
0.456,0.0,0.02
0.456,0.0,0.02
0.456,0.0,0.02
0.458,0.0,0.02
0.459,0.0,0.02
0.460,0.0,0.02
0.460,0.0,0.02
0.461,0.0,0.02
0.464,0.0,0.02
0.464,0.0,0.02
0.466,0.0,0.02
0.467,0.0,0.02
0.468,0.0,0.02
0.470,0.0,0.02
0.472,0.0,0.02
0.472,0.0,0.02
0.472,0.0,0.02
0.473,0.0,0.02
0.475,0.0,0.02
0.477,0.0,0.02
0.480,0.0,0.02
0.480,0.0,0.02
0.481,0.0,0.02
0.481,0.0,0.02
0.483,0.0,0.02
0.483,0.0,0.02
0.483,0.0,0.02
0.486,0.0,0.02
0.487,0.0,0.02
0.487,0.0,0.02
0.489,0.0,0.02
0.490,0.0,0.02
0.490,0.0,0.02
0.491,0.0,0.02
0.492,0.0,0.02
0.492,0.0,0.02
0.493,0.0,0.02
0.493,0.0,0.02
0.493,0.0,0.02
0.493,0.0,0.02
0.494,0.0,0.02
0.495,0.0,0.02
0.496,0.0,0.02
0.496,0.0,0.02
0.496,0.0,0.02
0.499,0.0,0.02
0.500,0.0,0.02
0.500,0.0,0.02
0.500,0.0,0.02
0.502,0.0,0.02
0.504,0.0,0.02
0.504,0.0,0.02
0.504,0.0,0.02
0.504,0.0,0.02
0.508,0.0,0.02
0.508,0.0,0.02
0.511,0.0,0.02
0.512,0.0,0.02
0.515,0.0,0.02
0.516,0.0,0.02
0.518,0.0,0.02
0.520,0.0,0.02
0.521,0.0,0.02
0.522,0.0,0.02
0.522,0.0,0.02
0.525,0.0,0.02
0.526,0.0,0.02
0.526,0.0,0.02
0.530,0.0,0.02
0.530,0.0,0.02
0.530,0.0,0.02
0.533,0.0,0.02
0.533,0.0,0.02
0.533,0.0,0.02
0.533,0.0,0.02
0.533,0.0,0.02
0.534,0.0,0.02
0.536,0.0,0.02
0.537,0.0,0.02
0.536,0.0,0.02
0.540,0.0,0.02
0.541,0.0,0.02
0.540,0.0,0.02
0.541,0.0,0.02
0.543,0.0,0.02
0.544,0.0,0.02
0.543,0.0,0.02
0.546,0.0,0.02
0.548,0.0,0.02
0.548,0.0,0.02
0.549,0.0,0.02
0.549,0.0,0.02
0.549,0.0,0.02
0.552,0.0,0.02
0.552,0.0,0.02
0.554,0.0,0.02
0.555,0.0,0.02
0.556,0.0,0.02
0.557,0.0,0.02
0.559,0.0,0.02
0.563,0.0,0.02
0.564,0.0,0.02
0.566,0.0,0.02
0.567,0.0,0.02
0.570,0.0,0.02
0.571,0.0,0.02
0.574,0.0,0.02
0.575,0.0,0.02
0.577,0.0,0.02
0.578,0.0,0.02
0.578,0.0,0.02
0.579,0.0,0.02
0.580,0.0,0.02
0.581,0.0,0.02
0.581,0.0,0.02
0.585,0.0,0.02
0.585,0.0,0.02
0.585,0.0,0.02
0.586,0.0,0.02
0.587,0.0,0.02
0.588,0.0,0.02
0.588,0.0,0.02
0.588,0.0,0.02
0.588,0.0,0.02
0.589,0.0,0.02
0.591,0.0,0.02
0.592,0.0,0.02
0.593,0.0,0.02
0.595,0.0,0.02
0.595,0.0,0.02
0.598,0.0,0.02
0.600,0.0,0.02
0.600,0.0,0.02
0.601,0.0,0.02
0.604,0.0,0.02
0.605,0.0,0.02
0.607,0.0,0.02
0.608,0.0,0.02
0.609,0.0,0.02
0.611,0.0,0.02
0.613,0.0,0.02
0.615,0.0,0.02
0.616,0.0,0.02
0.618,0.0,0.02
0.618,0.0,0.02
0.618,0.0,0.02
0.618,0.0,0.02
0.619,0.0,0.02
0.620,0.0,0.02
0.621,0.0,0.02
0.621,0.0,0.02
0.623,0.0,0.02
0.624,0.0,0.02
0.625,0.0,0.02
0.624,0.0,0.02
0.627,0.0,0.02
0.629,0.0,0.02
0.630,0.0,0.02
0.630,0.0,0.02
0.632,0.0,0.02
0.633,0.0,0.02
0.633,0.0,0.02
